track_id,frame,time,x,y,bbox_x1,bbox_y1,bbox_x2,bbox_y2,class,conf
6233,2602,173.64,330,602,320,635,341,669,motor,0.564
6253,2602,173.64,365,603,354,635,376,671,motor,0.417
6197,2603,173.71,288,536,276,559,301,596,motor,0.274
6211,2603,173.71,320,375,308,377,332,417,motor,0.502
6233,2603,173.71,330,598,320,634,340,665,motor,0.48
6253,2603,173.71,365,602,355,634,376,669,motor,0.427
6091,2604,173.77,303,392,294,407,313,436,motor,0.405
6197,2604,173.77,290,536,278,559,303,596,motor,0.275
6211,2604,173.77,320,375,308,376,332,417,motor,0.362
6233,2604,173.77,330,595,321,631,339,662,motor,0.526
6253,2604,173.77,365,600,354,631,376,667,motor,0.254
6091,2605,173.84,303,389,293,401,314,433,motor,0.463
6211,2605,173.84,319,374,307,374,332,416,motor,0.356
6233,2605,173.84,330,593,321,628,339,659,motor,0.475
6346,2605,173.84,1181,395,1163,418,1200,439,motor,0.367
6091,2606,173.91,303,386,293,398,313,429,motor,0.324
6211,2606,173.91,319,372,307,372,332,414,motor,0.532
6233,2606,173.91,330,591,321,626,339,657,motor,0.631
6253,2606,173.91,366,598,355,627,378,665,motor,0.306
6211,2607,173.97,320,370,308,369,332,412,motor,0.452
6233,2607,173.97,330,588,321,624,339,654,motor,0.606
6253,2607,173.97,367,597,356,626,378,664,motor,0.321
6346,2607,173.97,1173,393,1156,418,1191,437,motor,0.349
6389,2607,173.97,737,372,716,393,758,414,motor,0.482
6211,2608,174.04,320,369,308,367,333,410,motor,0.505
6233,2608,174.04,330,586,321,623,339,652,motor,0.635
6253,2608,174.04,366,595,355,623,378,662,motor,0.436
6346,2608,174.04,1169,393,1152,418,1186,437,motor,0.311
6389,2608,174.04,735,372,713,392,757,414,motor,0.374
6211,2609,174.11,322,368,309,365,335,409,motor,0.3
6233,2609,174.11,330,585,321,620,339,651,motor,0.591
6253,2609,174.11,365,593,354,621,377,659,motor,0.529
6389,2609,174.11,733,372,713,394,753,414,motor,0.326
6091,2610,174.17,303,370,291,378,315,412,motor,0.373
6201,2610,174.17,605,328,588,350,622,365,motor,0.277
6233,2610,174.17,330,583,321,617,339,648,motor,0.598
6253,2610,174.17,365,590,354,619,376,656,motor,0.539
6395,2610,174.17,187,362,179,391,196,403,non_motor,0.451
6201,2611,174.24,605,328,588,350,622,365,motor,0.304
6233,2611,174.24,330,579,321,614,339,644,motor,0.651
6253,2611,174.24,365,588,354,617,376,654,motor,0.591
6091,2612,174.31,302,364,292,374,312,405,motor,0.288
6201,2612,174.31,605,328,588,350,622,365,motor,0.347
6202,2612,174.31,614,348,601,372,628,387,motor,0.251
6233,2612,174.31,330,577,321,611,339,642,motor,0.6
6253,2612,174.31,364,586,353,616,375,652,motor,0.483
6346,2612,174.31,1152,391,1136,418,1168,435,motor,0.287
5850,2613,174.37,1256,483,1233,515,1280,537,motor,0.368
6201,2613,174.37,605,328,588,350,622,365,motor,0.381
6211,2613,174.37,318,360,305,355,332,400,motor,0.472
6233,2613,174.37,330,575,321,609,340,639,motor,0.668
6253,2613,174.37,364,584,353,614,375,649,motor,0.382
6346,2613,174.37,1148,393,1130,417,1166,437,motor,0.356
6201,2614,174.44,605,328,588,350,622,365,motor,0.385
6202,2614,174.44,614,348,601,372,628,387,motor,0.251
6211,2614,174.44,317,357,304,353,331,397,motor,0.538
6233,2614,174.44,330,574,321,606,340,638,motor,0.681
6253,2614,174.44,364,582,354,613,375,647,motor,0.383
6346,2614,174.44,1144,393,1126,417,1163,437,motor,0.32
6201,2615,174.51,604,328,587,350,622,365,motor,0.382
6211,2615,174.51,317,354,304,353,331,394,motor,0.465
6233,2615,174.51,330,573,321,604,340,637,motor,0.774
6253,2615,174.51,364,579,355,612,374,644,motor,0.26
6346,2615,174.51,1140,392,1122,417,1158,436,motor,0.507
6418,2615,174.51,187,378,178,408,197,420,non_motor,0.576
6201,2616,174.57,604,328,587,350,622,365,motor,0.376
6211,2616,174.57,317,351,303,350,331,391,motor,0.429
6233,2616,174.57,331,571,322,604,340,635,motor,0.647
6346,2616,174.57,1136,392,1118,417,1154,436,motor,0.472
6418,2616,174.57,187,381,177,411,197,424,non_motor,0.479
6201,2617,174.64,604,328,587,350,622,365,motor,0.388
6202,2617,174.64,614,347,601,372,628,386,motor,0.255
6211,2617,174.64,315,349,300,348,330,388,motor,0.45
6233,2617,174.64,331,570,322,602,340,634,motor,0.563
6346,2617,174.64,1132,392,1114,417,1150,436,motor,0.419
6418,2617,174.64,186,384,176,413,197,427,non_motor,0.444
6091,2618,174.71,299,342,288,347,311,381,motor,0.364
6145,2618,174.71,1061,448,1046,482,1077,498,motor,0.441
6201,2618,174.71,604,328,587,350,622,365,motor,0.366
6211,2618,174.71,311,346,296,346,327,385,motor,0.321
6233,2618,174.71,331,567,322,600,340,630,motor,0.633
6253,2618,174.71,364,572,355,606,373,636,motor,0.303
6346,2618,174.71,1127,392,1110,417,1145,436,motor,0.279
6389,2618,174.71,714,374,691,394,737,416,motor,0.409
6418,2618,174.71,186,387,175,416,198,431,non_motor,0.442
6091,2619,174.77,299,340,288,343,311,378,motor,0.461
6145,2619,174.77,1067,448,1052,482,1082,498,motor,0.518
6201,2619,174.77,605,328,588,350,622,365,motor,0.309
6233,2619,174.77,330,564,322,597,339,627,motor,0.634
6346,2619,174.77,1123,391,1106,417,1141,435,motor,0.283
6389,2619,174.77,716,375,693,395,739,417,motor,0.292
6418,2619,174.77,187,389,176,419,198,433,non_motor,0.595
6091,2620,174.84,299,335,288,339,310,373,motor,0.5
6145,2620,174.84,1071,448,1057,482,1086,498,motor,0.49
6201,2620,174.84,605,328,588,350,622,365,motor,0.302
6211,2620,174.84,318,342,303,342,334,381,motor,0.593
6233,2620,174.84,331,562,322,593,340,625,motor,0.673
6389,2620,174.84,719,375,696,395,742,417,motor,0.309
6418,2620,174.84,187,391,177,421,198,435,non_motor,0.669
6091,2621,174.91,299,330,288,334,310,367,motor,0.534
6145,2621,174.91,1076,449,1061,483,1092,499,motor,0.511
6175,2621,174.91,318,164,305,132,332,183,motor,0.722
6211,2621,174.91,323,340,308,339,339,378,motor,0.511
6233,2621,174.91,330,559,321,590,340,622,motor,0.606
6346,2621,174.91,1116,390,1100,417,1132,434,motor,0.278
6418,2621,174.91,187,394,177,424,198,438,non_motor,0.616
6091,2622,174.97,299,325,289,331,309,362,motor,0.376
6145,2622,174.97,1081,450,1066,483,1097,500,motor,0.534
6175,2622,174.97,317,162,304,128,331,180,motor,0.744
6211,2622,174.97,323,338,308,337,339,376,motor,0.465
6233,2622,174.97,331,557,322,589,340,619,motor,0.463
6346,2622,174.97,1112,391,1095,417,1129,435,motor,0.296
6418,2622,174.97,187,397,177,428,197,442,non_motor,0.49
6091,2623,175.04,298,321,288,325,309,357,motor,0.321
6145,2623,175.04,1086,450,1071,484,1102,500,motor,0.526
6175,2623,175.04,317,156,303,122,331,174,motor,0.612
6211,2623,175.04,325,336,310,335,341,374,motor,0.45
6233,2623,175.04,331,554,323,588,339,616,motor,0.288
6298,2623,175.04,350,596,339,628,361,663,motor,0.691
6346,2623,175.04,1108,390,1091,417,1125,434,motor,0.303
6418,2623,175.04,186,399,176,430,197,444,non_motor,0.52
6447,2623,175.04,705,375,666,394,744,417,motor,0.322
6091,2624,175.11,298,318,288,319,309,354,motor,0.426
6145,2624,175.11,1091,450,1075,484,1107,501,motor,0.333
6175,2624,175.11,317,153,303,117,331,170,motor,0.78
6253,2624,175.11,363,559,354,592,373,622,motor,0.305
6298,2624,175.11,350,594,339,626,361,661,motor,0.648
6418,2624,175.11,187,403,176,433,198,448,non_motor,0.323
5240,2625,175.18,338,326,329,330,348,363,motor,0.682
6091,2625,175.18,298,314,288,316,309,349,motor,0.386
6175,2625,175.18,316,149,302,113,330,166,motor,0.749
6211,2625,175.18,326,333,310,331,342,370,motor,0.359
6298,2625,175.18,350,592,339,623,361,658,motor,0.719
6418,2625,175.18,187,405,176,437,198,451,non_motor,0.521
5240,2626,175.24,338,324,328,327,348,361,motor,0.653
6091,2626,175.24,298,309,288,312,308,344,motor,0.251
6145,2626,175.24,1100,451,1084,484,1117,502,motor,0.288
6175,2626,175.24,315,144,301,106,330,161,motor,0.766
6211,2626,175.24,328,329,313,328,344,366,motor,0.435
6233,2626,175.24,330,547,322,579,338,608,motor,0.326
6298,2626,175.24,350,591,339,620,361,657,motor,0.735
6418,2626,175.24,187,408,177,440,198,454,non_motor,0.548
5240,2627,175.31,338,323,328,322,348,359,motor,0.611
5888,2627,175.31,307,537,297,569,317,597,motor,0.308
6145,2627,175.31,1105,452,1089,484,1122,503,motor,0.37
6175,2627,175.31,315,141,300,100,330,157,motor,0.779
6211,2627,175.31,326,328,310,325,342,365,motor,0.352
6233,2627,175.31,329,545,321,577,338,606,motor,0.32
6286,2627,175.31,357,426,347,440,367,474,motor,0.765
6298,2627,175.31,350,589,339,619,361,655,motor,0.655
6418,2627,175.31,188,411,179,444,197,457,non_motor,0.505
6430,2627,175.31,1212,352,1197,372,1228,392,motor,0.618
5240,2628,175.38,338,319,328,319,348,355,motor,0.831
5820,2628,175.38,461,343,441,366,481,382,motor,0.255
6145,2628,175.38,1111,452,1094,485,1128,503,motor,0.425
6175,2628,175.38,314,136,300,96,329,152,motor,0.774
6233,2628,175.38,329,545,320,573,339,606,motor,0.482
6286,2628,175.38,357,423,348,438,367,471,motor,0.741
6298,2628,175.38,349,588,338,617,361,654,motor,0.754
6418,2628,175.38,188,414,178,447,198,460,non_motor,0.447
6430,2628,175.38,1207,351,1192,372,1223,391,motor,0.682
5240,2629,175.44,338,316,328,317,348,352,motor,0.751
5769,2629,175.44,267,102,254,48,280,114,motor,0.388
5820,2629,175.44,461,343,441,366,481,382,motor,0.256
6145,2629,175.44,1116,452,1100,485,1132,503,motor,0.444
6175,2629,175.44,314,133,300,93,328,148,motor,0.83
6233,2629,175.44,329,545,319,571,340,606,motor,0.486
6286,2629,175.44,357,423,348,437,367,470,motor,0.642
6298,2629,175.44,350,585,339,615,361,651,motor,0.768
6346,2629,175.44,1085,389,1068,416,1102,433,motor,0.302
6390,2629,175.44,561,479,547,511,576,533,motor,0.454
6430,2629,175.44,1200,351,1184,371,1217,391,motor,0.668
4123,2630,175.51,23,407,0,430,46,453,motor,0.8
4689,2630,175.51,537,313,505,320,570,348,motor,0.902
4842,2630,175.51,68,409,53,437,83,455,motor,0.517
5240,2630,175.51,337,312,328,314,347,347,motor,0.698
5477,2630,175.51,31,389,13,411,49,433,motor,0.782
5540,2630,175.51,632,369,615,391,649,410,motor,0.354
5746,2630,175.51,335,440,323,447,348,489,motor,0.541
5769,2630,175.51,267,102,254,48,280,114,motor,0.368
5807,2630,175.51,690,371,668,393,712,413,motor,0.435
5820,2630,175.51,461,343,441,366,481,382,motor,0.267
5835,2630,175.51,232,193,218,175,246,215,motor,0.663
5919,2630,175.51,256,194,245,180,267,216,motor,0.448
5923,2630,175.51,458,351,440,375,477,391,motor,0.347
5962,2630,175.51,692,356,668,371,716,396,motor,0.684
5978,2630,175.51,286,571,277,603,296,635,motor,0.403
6091,2630,175.51,296,291,287,295,306,324,motor,0.288
6095,2630,175.51,838,311,810,319,866,346,motor,0.933
6145,2630,175.51,1120,453,1104,486,1136,504,motor,0.385
6175,2630,175.51,313,128,300,90,327,143,motor,0.787
6233,2630,175.51,329,543,319,570,339,604,motor,0.286
6238,2630,175.51,222,352,209,350,236,392,motor,0.437
6249,2630,175.51,85,175,68,163,102,195,motor,0.462
6286,2630,175.51,357,420,348,435,367,467,motor,0.752
6298,2630,175.51,349,582,339,612,360,647,motor,0.73
6378,2630,175.51,332,629,320,660,345,699,motor,0.59
6390,2630,175.51,564,477,551,511,578,530,motor,0.258
6418,2630,175.51,187,419,178,454,196,466,non_motor,0.47
6430,2630,175.51,1195,351,1179,370,1212,391,motor,0.652
6467,2630,175.51,832,460,823,499,842,512,non_motor,0.428
4123,2631,175.58,23,407,0,430,46,453,motor,0.801
4689,2631,175.58,537,313,505,320,570,348,motor,0.895
4842,2631,175.58,68,409,53,437,83,455,motor,0.535
5240,2631,175.58,337,310,327,310,347,345,motor,0.634
5477,2631,175.58,32,389,14,411,50,433,motor,0.771
5540,2631,175.58,632,369,616,391,649,410,motor,0.359
5746,2631,175.58,335,437,323,445,348,486,motor,0.552
5769,2631,175.58,267,102,254,48,280,114,motor,0.404
5807,2631,175.58,690,373,667,394,714,415,motor,0.489
5820,2631,175.58,461,343,441,366,481,382,motor,0.297
5835,2631,175.58,232,193,218,176,246,215,motor,0.662
5888,2631,175.58,306,538,296,568,317,598,motor,0.298
5919,2631,175.58,256,194,245,180,267,216,motor,0.452
5923,2631,175.58,458,351,440,375,477,391,motor,0.394
5962,2631,175.58,691,356,667,371,715,396,motor,0.685
5978,2631,175.58,286,570,277,603,296,634,motor,0.396
6095,2631,175.58,835,311,807,319,863,346,motor,0.922
6145,2631,175.58,1124,453,1109,487,1140,504,motor,0.35
6175,2631,175.58,312,125,299,88,326,139,motor,0.841
6211,2631,175.58,328,318,312,313,345,354,motor,0.473
6233,2631,175.58,328,540,319,566,338,600,motor,0.305
6238,2631,175.58,222,359,208,356,236,399,motor,0.438
6249,2631,175.58,83,178,65,164,102,198,motor,0.577
6286,2631,175.58,357,418,348,433,367,465,motor,0.771
6298,2631,175.58,349,578,339,609,360,643,motor,0.754
6378,2631,175.58,333,626,321,659,345,696,motor,0.607
6418,2631,175.58,187,422,178,457,196,469,non_motor,0.553
6430,2631,175.58,1190,351,1173,370,1208,390,motor,0.661
6467,2631,175.58,837,460,827,498,847,512,non_motor,0.432
4123,2632,175.64,22,407,0,430,45,453,motor,0.772
4689,2632,175.64,537,313,505,320,570,348,motor,0.899
4842,2632,175.64,68,409,53,437,83,455,motor,0.529
5240,2632,175.64,338,307,328,307,348,342,motor,0.717
5477,2632,175.64,32,388,14,411,50,432,motor,0.779
5540,2632,175.64,632,369,615,391,649,410,motor,0.363
5746,2632,175.64,336,435,323,442,349,484,motor,0.476
5769,2632,175.64,267,103,254,48,281,115,motor,0.391
5807,2632,175.64,689,370,668,394,710,412,motor,0.438
5820,2632,175.64,461,343,441,366,481,382,motor,0.293
5835,2632,175.64,232,193,218,176,246,215,motor,0.663
5888,2632,175.64,306,538,296,568,317,598,motor,0.28
5919,2632,175.64,256,194,245,180,267,216,motor,0.444
5923,2632,175.64,458,351,440,375,477,391,motor,0.382
5962,2632,175.64,690,356,666,371,714,396,motor,0.676
5978,2632,175.64,287,571,277,603,297,635,motor,0.377
6095,2632,175.64,832,310,804,319,860,345,motor,0.912
6145,2632,175.64,1130,453,1115,487,1146,504,motor,0.323
6175,2632,175.64,313,120,299,84,327,134,motor,0.837
6211,2632,175.64,325,318,308,310,343,354,motor,0.31
6233,2632,175.64,328,536,319,564,337,596,motor,0.256
6238,2632,175.64,223,364,209,362,237,405,motor,0.596
6249,2632,175.64,83,180,64,166,102,201,motor,0.612
6286,2632,175.64,357,416,347,430,367,463,motor,0.827
6298,2632,175.64,349,576,339,607,360,641,motor,0.763
6378,2632,175.64,332,623,321,657,344,693,motor,0.66
6390,2632,175.64,570,476,557,510,584,529,motor,0.417
6418,2632,175.64,187,425,178,460,197,473,non_motor,0.51
6430,2632,175.64,1184,350,1167,369,1201,389,motor,0.818
4123,2633,175.71,22,407,0,430,45,453,motor,0.806
4689,2633,175.71,537,313,505,320,570,348,motor,0.908
4842,2633,175.71,68,409,53,437,83,455,motor,0.503
5240,2633,175.71,338,305,328,304,349,339,motor,0.908
5477,2633,175.71,32,388,15,411,50,432,motor,0.794
5540,2633,175.71,632,369,615,391,649,410,motor,0.365
5746,2633,175.71,336,434,323,440,349,483,motor,0.624
5769,2633,175.71,267,103,254,48,281,115,motor,0.395
5807,2633,175.71,688,369,668,394,708,411,motor,0.488
5820,2633,175.71,461,343,440,366,482,382,motor,0.32
5835,2633,175.71,232,193,218,176,246,215,motor,0.664
5888,2633,175.71,306,537,296,568,317,597,motor,0.334
5919,2633,175.71,256,194,245,180,267,216,motor,0.432
5923,2633,175.71,458,351,439,375,478,391,motor,0.426
5962,2633,175.71,689,356,666,371,713,396,motor,0.679
5978,2633,175.71,287,571,277,602,297,635,motor,0.408
6091,2633,175.71,297,277,287,278,307,308,motor,0.32
6095,2633,175.71,828,310,800,318,857,345,motor,0.933
6145,2633,175.71,1135,453,1120,487,1151,504,motor,0.501
6175,2633,175.71,312,117,298,79,326,131,motor,0.848
6238,2633,175.71,223,369,209,366,237,410,motor,0.735
6249,2633,175.71,81,182,62,168,100,203,motor,0.822
6286,2633,175.71,356,414,347,428,366,461,motor,0.797
6298,2633,175.71,349,574,339,603,360,638,motor,0.748
6378,2633,175.71,331,622,320,656,343,692,motor,0.691
6390,2633,175.71,573,475,560,509,587,528,non_motor,0.262
6418,2633,175.71,187,429,177,462,198,477,non_motor,0.52
6430,2633,175.71,1178,350,1161,369,1196,389,motor,0.78
6467,2633,175.71,847,460,838,499,857,512,non_motor,0.517
4123,2634,175.78,22,407,0,430,45,453,motor,0.81
4689,2634,175.78,537,313,505,320,570,348,motor,0.92
4842,2634,175.78,67,409,52,436,83,455,motor,0.509
5240,2634,175.78,338,301,328,302,348,335,motor,0.761
5477,2634,175.78,32,388,15,411,50,432,motor,0.781
5540,2634,175.78,632,369,616,391,649,410,motor,0.332
5746,2634,175.78,334,432,322,438,347,480,motor,0.628
5769,2634,175.78,266,103,253,48,280,115,motor,0.406
5807,2634,175.78,687,369,667,393,707,411,motor,0.507
5820,2634,175.78,461,344,440,366,482,383,motor,0.327
5835,2634,175.78,232,193,218,176,246,215,motor,0.664
5888,2634,175.78,306,537,297,569,316,597,motor,0.367
5919,2634,175.78,256,194,245,180,267,216,motor,0.393
5923,2634,175.78,459,351,440,374,478,391,motor,0.416
5962,2634,175.78,688,355,666,371,711,395,motor,0.582
5978,2634,175.78,286,571,276,602,297,635,motor,0.43
6095,2634,175.78,826,310,798,318,854,345,motor,0.973
6145,2634,175.78,1140,453,1126,488,1155,504,motor,0.452
6175,2634,175.78,311,115,297,75,326,128,motor,0.566
6238,2634,175.78,223,374,209,372,238,416,motor,0.665
6249,2634,175.78,78,185,59,170,98,206,motor,0.837
6286,2634,175.78,356,412,346,426,366,458,motor,0.8
6298,2634,175.78,349,572,339,601,359,636,motor,0.768
6378,2634,175.78,331,620,320,654,342,689,motor,0.697
6390,2634,175.78,576,474,563,509,590,527,motor,0.421
6418,2634,175.78,188,431,177,463,199,479,non_motor,0.354
6430,2634,175.78,1172,348,1156,368,1189,387,motor,0.595
6467,2634,175.78,851,460,842,499,860,512,non_motor,0.657
4123,2635,175.84,22,407,0,430,45,453,motor,0.818
4689,2635,175.84,537,313,505,320,570,348,motor,0.909
4842,2635,175.84,67,409,52,436,83,455,motor,0.499
5240,2635,175.84,337,297,327,297,347,331,motor,0.491
5477,2635,175.84,32,388,14,411,50,432,motor,0.794
5540,2635,175.84,632,369,616,391,649,410,motor,0.333
5746,2635,175.84,334,428,322,434,347,476,motor,0.6
5769,2635,175.84,266,103,253,48,280,115,motor,0.394
5807,2635,175.84,687,369,667,393,707,410,motor,0.548
5820,2635,175.84,461,344,440,366,482,383,motor,0.316
5835,2635,175.84,232,193,218,176,246,215,motor,0.659
5888,2635,175.84,306,537,297,569,316,597,motor,0.455
5919,2635,175.84,256,194,245,180,267,216,motor,0.407
5923,2635,175.84,459,351,440,374,478,391,motor,0.412
5962,2635,175.84,688,355,666,372,710,395,motor,0.532
5978,2635,175.84,286,571,276,602,297,635,motor,0.412
6095,2635,175.84,823,310,795,318,851,345,motor,0.959
6145,2635,175.84,1145,453,1131,488,1160,504,motor,0.463
6175,2635,175.84,310,112,296,70,325,125,motor,0.657
6238,2635,175.84,223,379,209,379,237,422,motor,0.558
6249,2635,175.84,77,186,59,172,96,207,motor,0.76
6286,2635,175.84,356,410,346,424,366,456,motor,0.849
6298,2635,175.84,349,570,339,599,359,634,motor,0.709
6378,2635,175.84,331,617,320,652,342,686,motor,0.612
6390,2635,175.84,580,473,566,508,595,526,motor,0.56
6418,2635,175.84,187,433,177,467,198,482,non_motor,0.435
6430,2635,175.84,1167,347,1150,367,1184,386,motor,0.683
6467,2635,175.84,856,460,847,499,865,512,non_motor,0.625
4123,2636,175.91,22,407,0,430,45,453,motor,0.816
4689,2636,175.91,537,313,505,320,570,348,motor,0.913
4842,2636,175.91,67,409,52,436,83,455,motor,0.503
5240,2636,175.91,337,295,327,295,347,328,motor,0.562
5477,2636,175.91,32,388,15,412,50,432,motor,0.779
5540,2636,175.91,632,369,616,391,649,410,motor,0.317
5746,2636,175.91,334,426,321,430,347,474,motor,0.626
5769,2636,175.91,266,103,253,48,280,115,motor,0.364
5807,2636,175.91,686,369,667,393,706,410,motor,0.525
5820,2636,175.91,461,344,440,366,482,383,motor,0.319
5835,2636,175.91,232,193,218,176,246,215,motor,0.663
5888,2636,175.91,306,537,297,570,316,597,motor,0.503
5919,2636,175.91,256,194,245,180,267,216,motor,0.42
5923,2636,175.91,459,351,440,374,478,391,motor,0.421
5962,2636,175.91,687,355,665,372,709,395,motor,0.646
5978,2636,175.91,286,571,276,602,297,635,motor,0.377
6095,2636,175.91,821,310,793,318,849,345,motor,0.974
6145,2636,175.91,1151,453,1137,488,1166,504,motor,0.457
6175,2636,175.91,310,108,296,66,325,120,motor,0.702
6238,2636,175.91,224,384,210,384,238,427,motor,0.71
6249,2636,175.91,74,187,56,175,93,208,motor,0.711
6286,2636,175.91,356,408,346,421,366,454,motor,0.862
6298,2636,175.91,349,567,339,596,359,630,motor,0.814
6378,2636,175.91,331,614,321,650,341,683,motor,0.47
6390,2636,175.91,584,473,569,506,599,526,motor,0.589
6418,2636,175.91,187,436,177,470,198,485,non_motor,0.456
6430,2636,175.91,1161,347,1144,367,1179,386,motor,0.665
6467,2636,175.91,862,460,854,500,871,512,non_motor,0.359
6480,2636,175.91,392,340,386,365,398,378,non_motor,0.386
6482,2636,175.91,363,354,358,382,369,394,non_motor,0.398
4123,2637,175.98,22,407,0,430,45,453,motor,0.825
4689,2637,175.98,537,313,505,320,570,348,motor,0.91
4842,2637,175.98,67,409,52,436,83,455,motor,0.508
5240,2637,175.98,337,292,327,291,347,325,motor,0.456
5477,2637,175.98,32,388,15,412,50,432,motor,0.786
5540,2637,175.98,632,369,616,391,649,410,motor,0.327
5746,2637,175.98,334,423,321,427,347,471,motor,0.667
5769,2637,175.98,266,103,253,48,280,115,motor,0.388
5807,2637,175.98,686,369,667,393,705,410,motor,0.467
5820,2637,175.98,461,344,440,366,482,383,motor,0.334
5835,2637,175.98,232,193,218,176,246,215,motor,0.663
5888,2637,175.98,306,538,297,570,316,598,motor,0.526
5919,2637,175.98,256,194,245,180,267,216,motor,0.415
5923,2637,175.98,459,351,440,374,478,390,motor,0.401
5962,2637,175.98,686,356,663,372,709,396,motor,0.665
5978,2637,175.98,286,571,276,602,297,635,motor,0.422
6095,2637,175.98,817,309,789,316,846,344,motor,0.941
6145,2637,175.98,1156,453,1141,489,1171,504,motor,0.313
6175,2637,175.98,310,101,297,62,323,113,motor,0.814
6238,2637,175.98,224,388,210,390,238,432,motor,0.713
6249,2637,175.98,73,189,54,177,92,210,motor,0.579
6286,2637,175.98,356,405,346,419,366,451,motor,0.865
6298,2637,175.98,348,564,339,594,358,627,motor,0.721
6378,2637,175.98,331,612,321,648,341,681,motor,0.555
6390,2637,175.98,587,473,571,506,603,526,motor,0.634
6418,2637,175.98,187,438,178,473,197,487,non_motor,0.529
6430,2637,175.98,1156,346,1139,366,1173,385,motor,0.402
6467,2637,175.98,866,460,858,501,874,512,non_motor,0.509
6480,2637,175.98,392,338,387,364,398,376,non_motor,0.374
6482,2637,175.98,363,353,358,381,369,393,non_motor,0.547
4123,2638,176.04,22,407,0,430,45,453,motor,0.826
4689,2638,176.04,537,313,505,320,570,348,motor,0.911
4842,2638,176.04,67,409,52,436,83,455,motor,0.541
5240,2638,176.04,337,288,327,287,348,321,motor,0.587
5477,2638,176.04,32,388,15,411,50,432,motor,0.785
5540,2638,176.04,632,369,616,391,649,410,motor,0.35
5746,2638,176.04,333,421,321,425,346,468,motor,0.732
5769,2638,176.04,266,103,253,48,280,115,motor,0.386
5807,2638,176.04,686,369,667,393,705,410,motor,0.481
5820,2638,176.04,461,344,440,366,482,383,motor,0.299
5835,2638,176.04,232,193,218,176,246,215,motor,0.668
5888,2638,176.04,306,538,297,570,316,598,motor,0.617
5919,2638,176.04,256,194,245,180,267,216,motor,0.362
5923,2638,176.04,459,351,440,374,478,390,motor,0.401
5962,2638,176.04,686,357,663,372,709,397,motor,0.747
5978,2638,176.04,286,571,276,602,297,635,motor,0.446
6091,2638,176.04,296,257,286,256,306,286,motor,0.306
6095,2638,176.04,813,309,784,315,843,344,motor,0.932
6175,2638,176.04,308,98,295,57,322,109,motor,0.772
6238,2638,176.04,224,394,210,396,238,438,motor,0.625
6249,2638,176.04,71,190,51,177,91,212,motor,0.54
6286,2638,176.04,356,405,346,417,367,450,motor,0.921
6298,2638,176.04,349,563,339,591,359,626,motor,0.793
6346,2638,176.04,1049,389,1031,414,1068,433,motor,0.328
6378,2638,176.04,331,612,321,646,342,680,motor,0.592
6390,2638,176.04,590,472,574,505,606,525,motor,0.59
6418,2638,176.04,187,441,178,476,197,491,non_motor,0.284
6430,2638,176.04,1151,345,1134,366,1169,384,motor,0.525
6467,2638,176.04,870,460,862,500,879,512,non_motor,0.496
6480,2638,176.04,393,336,388,363,398,374,non_motor,0.437
6482,2638,176.04,363,351,358,380,369,391,non_motor,0.576
4123,2639,176.11,22,407,0,430,45,453,motor,0.805
4689,2639,176.11,537,313,505,320,570,348,motor,0.913
4842,2639,176.11,67,409,52,436,83,455,motor,0.519
5240,2639,176.11,337,284,327,284,347,316,motor,0.476
5477,2639,176.11,32,388,15,412,50,432,motor,0.764
5540,2639,176.11,633,369,617,391,649,410,motor,0.372
5746,2639,176.11,332,418,320,423,345,465,motor,0.824
5769,2639,176.11,266,103,253,48,280,115,motor,0.375
5807,2639,176.11,686,368,667,393,705,409,motor,0.481
5820,2639,176.11,461,344,440,366,482,383,motor,0.315
5835,2639,176.11,232,193,218,176,246,215,motor,0.667
5888,2639,176.11,306,538,296,569,317,598,motor,0.579
5919,2639,176.11,256,194,245,180,267,216,motor,0.398
5923,2639,176.11,459,351,440,374,478,391,motor,0.417
5962,2639,176.11,685,357,663,372,708,397,motor,0.654
5978,2639,176.11,286,571,276,602,297,635,motor,0.392
6095,2639,176.11,810,309,780,314,840,344,motor,0.971
6175,2639,176.11,308,93,295,53,322,104,motor,0.746
6238,2639,176.11,224,399,211,403,238,444,motor,0.651
6249,2639,176.11,68,191,49,180,87,213,motor,0.379
6286,2639,176.11,356,404,345,414,367,449,motor,0.952
6298,2639,176.11,349,559,339,588,359,622,motor,0.636
6378,2639,176.11,331,612,320,644,342,680,motor,0.579
6390,2639,176.11,593,471,578,505,608,524,motor,0.541
6430,2639,176.11,1145,345,1127,364,1164,384,motor,0.7
6467,2639,176.11,876,460,868,501,885,512,non_motor,0.28
6480,2639,176.11,392,335,388,363,397,373,non_motor,0.356
6482,2639,176.11,364,351,358,377,370,390,non_motor,0.501
6485,2639,176.11,328,648,317,697,340,720,motor,0.468
4123,2640,176.18,22,407,0,430,45,453,motor,0.821
4689,2640,176.18,537,313,505,320,570,348,motor,0.925
4842,2640,176.18,67,409,52,436,83,455,motor,0.549
5240,2640,176.18,336,281,326,282,346,313,motor,0.434
5477,2640,176.18,31,388,14,412,49,432,motor,0.796
5540,2640,176.18,632,369,616,391,648,410,motor,0.321
5746,2640,176.18,332,415,320,420,345,462,motor,0.767
5769,2640,176.18,266,103,253,48,280,115,motor,0.426
5807,2640,176.18,685,368,667,393,704,409,motor,0.326
